time,source,unit,glucoseReading
2017-09-01 02:43:33.140,nightscout,mg/dL,163.0
2017-09-01 02:48:32.000,tidepool,mg/dL,162.162
2017-09-01 02:48:33.115,nightscout,mg/dL,168.0
2017-09-01 02:53:32.000,tidepool,mg/dL,162.162
2017-09-01 02:53:32.213,nightscout,mg/dL,172.0
2017-09-01 02:58:32.000,tidepool,mg/dL,162.162
2017-09-01 02:58:32.187,nightscout,mg/dL,176.0
2017-09-01 03:03:32.000,tidepool,mg/dL,162.162
2017-09-01 03:03:33.162,nightscout,mg/dL,180.0
2017-09-01 03:08:32.000,tidepool,mg/dL,180.18
2017-09-01 03:08:33.135,nightscout,mg/dL,184.0
2017-09-01 03:13:32.000,tidepool,mg/dL,180.18
2017-09-01 03:13:33.110,nightscout,mg/dL,188.0
2017-09-01 03:18:32.000,tidepool,mg/dL,180.18
2017-09-01 03:18:33.086,nightscout,mg/dL,190.0
2017-09-01 03:23:32.000,tidepool,mg/dL,180.18
2017-09-01 03:23:32.185,nightscout,mg/dL,195.0
2017-09-01 03:28:32.000,tidepool,mg/dL,198.198
2017-09-01 03:28:33.159,nightscout,mg/dL,199.0
2017-09-01 03:33:32.000,tidepool,mg/dL,198.198
2017-09-01 03:33:33.144,nightscout,mg/dL,200.0
2017-09-01 03:38:32.000,tidepool,mg/dL,198.198
2017-09-01 03:38:32.242,nightscout,mg/dL,206.0
2017-09-01 03:43:32.000,tidepool,mg/dL,198.198
2017-09-01 03:43:33.091,nightscout,mg/dL,215.0
2017-09-01 03:48:32.000,tidepool,mg/dL,216.216
2017-09-01 03:48:32.189,nightscout,mg/dL,223.0
2017-09-01 03:53:32.000,tidepool,mg/dL,234.234
2017-09-01 03:53:32.220,nightscout,mg/dL,244.0
2017-09-01 03:58:32.000,tidepool,mg/dL,252.252
2017-09-01 03:58:33.016,nightscout,mg/dL,253.0
2017-09-01 04:03:32.000,tidepool,mg/dL,252.252
2017-09-01 04:03:32.768,nightscout,mg/dL,256.0
2017-09-01 04:08:32.000,tidepool,mg/dL,252.252
2017-09-01 04:08:32.637,nightscout,mg/dL,259.0
2017-09-01 04:13:32.000,tidepool,mg/dL,252.252
2017-09-01 04:13:32.880,nightscout,mg/dL,261.0
2017-09-01 04:18:32.000,tidepool,mg/dL,252.252
2017-09-01 04:18:32.880,nightscout,mg/dL,263.0
2017-09-01 04:23:32.000,tidepool,mg/dL,252.252
2017-09-01 04:23:32.258,nightscout,mg/dL,264.0
2017-09-01 04:28:32.000,tidepool,mg/dL,252.252
2017-09-01 04:28:32.657,nightscout,mg/dL,265.0
2017-09-01 04:33:32.000,tidepool,mg/dL,252.252
2017-09-01 04:33:33.095,nightscout,mg/dL,267.0
2017-09-01 04:38:32.000,tidepool,mg/dL,252.252
2017-09-01 04:38:32.340,nightscout,mg/dL,269.0
2017-09-01 04:43:33.000,tidepool,mg/dL,270.27
2017-09-01 04:43:33.340,nightscout,mg/dL,271.0
2017-09-01 04:48:32.000,tidepool,mg/dL,252.252
2017-09-01 04:48:33.140,nightscout,mg/dL,266.0
2017-09-01 04:53:32.000,tidepool,mg/dL,252.252
2017-09-01 04:53:32.488,nightscout,mg/dL,269.0
2017-09-01 04:58:32.000,tidepool,mg/dL,270.27
2017-09-01 04:58:32.339,nightscout,mg/dL,272.0
2017-09-01 05:03:32.000,tidepool,mg/dL,270.27
2017-09-01 05:03:33.190,nightscout,mg/dL,272.0
2017-09-01 05:08:32.000,tidepool,mg/dL,270.27
2017-09-01 05:08:33.041,nightscout,mg/dL,272.0
2017-09-01 05:13:32.000,tidepool,mg/dL,252.252
2017-09-01 05:13:32.506,nightscout,mg/dL,269.0
2017-09-01 05:18:32.000,tidepool,mg/dL,252.252
2017-09-01 05:18:32.991,nightscout,mg/dL,267.0
2017-09-01 05:23:32.000,tidepool,mg/dL,252.252
2017-09-01 05:23:32.287,nightscout,mg/dL,269.0
2017-09-01 05:28:32.000,tidepool,mg/dL,252.252
2017-09-01 05:28:32.444,nightscout,mg/dL,269.0
2017-09-01 05:33:32.000,tidepool,mg/dL,252.252
2017-09-01 05:33:33.212,nightscout,mg/dL,270.0
2017-09-01 05:38:32.000,tidepool,mg/dL,252.252
2017-09-01 05:38:33.185,nightscout,mg/dL,267.0
2017-09-01 05:43:32.000,tidepool,mg/dL,252.252
2017-09-01 05:43:32.456,nightscout,mg/dL,261.0
2017-09-01 05:48:32.000,tidepool,mg/dL,252.252
2017-09-01 05:48:33.135,nightscout,mg/dL,257.0
2017-09-01 05:53:32.000,tidepool,mg/dL,252.252
2017-09-01 05:53:33.109,nightscout,mg/dL,256.0
2017-09-01 05:58:32.000,tidepool,mg/dL,252.252
2017-09-01 05:58:33.208,nightscout,mg/dL,257.0
2017-09-01 06:03:32.000,tidepool,mg/dL,252.252
2017-09-01 06:03:33.059,nightscout,mg/dL,257.0
2017-09-01 06:08:32.000,tidepool,mg/dL,252.252
2017-09-01 06:08:32.404,nightscout,mg/dL,255.0
2017-09-01 06:13:32.000,tidepool,mg/dL,252.252
2017-09-01 06:13:33.131,nightscout,mg/dL,257.0
2017-09-01 06:18:32.000,tidepool,mg/dL,252.252
2017-09-01 06:18:33.106,nightscout,mg/dL,256.0
2017-09-01 06:23:32.000,tidepool,mg/dL,252.252
2017-09-01 06:23:33.204,nightscout,mg/dL,259.0
2017-09-01 06:28:32.000,tidepool,mg/dL,252.252
2017-09-01 06:28:33.055,nightscout,mg/dL,258.0
2017-09-01 06:31:32.000,googlesheet,mg/dL,387.0
2017-09-01 06:33:32.000,tidepool,mg/dL,252.252
2017-09-01 06:33:33.138,nightscout,mg/dL,267.0
2017-09-01 06:38:32.000,tidepool,mg/dL,252.252
2017-09-01 06:38:33.113,nightscout,mg/dL,266.0
2017-09-01 06:43:32.000,tidepool,mg/dL,252.252
2017-09-01 06:43:32.582,nightscout,mg/dL,266.0
2017-09-01 06:48:32.000,tidepool,mg/dL,252.252
2017-09-01 06:48:33.185,nightscout,mg/dL,263.0
2017-09-01 06:53:32.000,tidepool,mg/dL,252.252
2017-09-01 06:53:33.283,nightscout,mg/dL,257.0
2017-09-01 06:58:32.000,tidepool,mg/dL,252.252
2017-09-01 06:58:33.134,nightscout,mg/dL,264.0
2017-09-01 07:03:32.000,tidepool,mg/dL,270.27
2017-09-01 07:03:33.109,nightscout,mg/dL,271.0
2017-09-01 07:08:32.000,tidepool,mg/dL,270.27
2017-09-01 07:08:33.083,nightscout,mg/dL,278.0
2017-09-01 07:13:32.000,tidepool,mg/dL,270.27
2017-09-01 07:13:33.058,nightscout,mg/dL,285.0
2017-09-01 07:18:32.000,tidepool,mg/dL,288.288
2017-09-01 07:18:32.423,nightscout,mg/dL,290.0
2017-09-01 07:23:32.000,tidepool,mg/dL,288.288
2017-09-01 07:23:32.423,nightscout,mg/dL,294.0
2017-09-01 07:28:32.000,tidepool,mg/dL,288.288
2017-09-01 07:28:32.932,nightscout,mg/dL,298.0
2017-09-01 07:33:32.000,tidepool,mg/dL,288.288
2017-09-01 07:33:33.155,nightscout,mg/dL,300.0
2017-09-01 07:38:32.000,tidepool,mg/dL,288.288
2017-09-01 07:38:33.127,nightscout,mg/dL,300.0
2017-09-01 07:43:32.000,tidepool,mg/dL,288.288
2017-09-01 07:43:33.226,nightscout,mg/dL,300.0
2017-09-01 07:48:32.000,tidepool,mg/dL,288.288
2017-09-01 07:48:33.201,nightscout,mg/dL,298.0
2017-09-01 07:53:32.000,tidepool,mg/dL,306.306
2017-09-01 07:53:33.177,nightscout,mg/dL,308.0
2017-09-01 07:58:32.000,tidepool,mg/dL,306.306
2017-09-01 07:58:33.152,nightscout,mg/dL,314.0
2017-09-01 08:03:32.000,tidepool,mg/dL,306.306
2017-09-01 08:03:33.250,nightscout,mg/dL,317.0
2017-09-01 08:08:32.000,tidepool,mg/dL,306.306
2017-09-01 08:08:33.101,nightscout,mg/dL,311.0
2017-09-01 08:13:32.000,tidepool,mg/dL,306.306
2017-09-01 08:13:33.199,nightscout,mg/dL,309.0
2017-09-01 08:18:32.000,tidepool,mg/dL,306.306
2017-09-01 08:18:33.050,nightscout,mg/dL,308.0
2017-09-01 08:23:32.000,tidepool,mg/dL,306.306
2017-09-01 08:23:33.395,nightscout,mg/dL,311.0
2017-09-01 08:28:32.000,tidepool,mg/dL,306.306
2017-09-01 08:28:33.122,nightscout,mg/dL,311.0
2017-09-01 08:33:32.000,tidepool,mg/dL,306.306
2017-09-01 08:33:32.586,nightscout,mg/dL,312.0
2017-09-01 08:38:32.000,tidepool,mg/dL,306.306
2017-09-01 08:38:33.277,nightscout,mg/dL,313.0
2017-09-01 08:43:32.000,tidepool,mg/dL,306.306
2017-09-01 08:43:33.040,nightscout,mg/dL,312.0
2017-09-01 08:48:32.000,tidepool,mg/dL,306.306
2017-09-01 08:48:33.139,nightscout,mg/dL,315.0
2017-09-01 08:53:32.000,tidepool,mg/dL,306.306
2017-09-01 08:53:33.166,nightscout,mg/dL,317.0
2017-09-01 08:58:32.000,tidepool,mg/dL,306.306
2017-09-01 08:58:32.583,nightscout,mg/dL,315.0
2017-09-01 09:03:32.000,tidepool,mg/dL,306.306
2017-09-01 09:03:33.061,nightscout,mg/dL,314.0
2017-09-01 09:08:32.000,tidepool,mg/dL,306.306
2017-09-01 09:08:32.532,nightscout,mg/dL,316.0
2017-09-01 09:13:32.000,tidepool,mg/dL,306.306
2017-09-01 09:13:33.010,nightscout,mg/dL,314.0
2017-09-01 09:18:32.000,tidepool,mg/dL,288.288
2017-09-01 09:18:33.234,nightscout,mg/dL,299.0
2017-09-01 09:23:32.000,tidepool,mg/dL,288.288
2017-09-01 09:23:33.085,nightscout,mg/dL,298.0
2017-09-01 09:28:32.000,tidepool,mg/dL,288.288
2017-09-01 09:28:33.060,nightscout,mg/dL,301.0
2017-09-01 09:33:32.000,tidepool,mg/dL,288.288
2017-09-01 09:33:32.959,nightscout,mg/dL,304.0
2017-09-01 09:38:32.000,tidepool,mg/dL,288.288
2017-09-01 09:38:33.059,nightscout,mg/dL,306.0
2017-09-01 09:43:32.000,tidepool,mg/dL,306.306
2017-09-01 09:43:33.176,nightscout,mg/dL,311.0
2017-09-01 09:48:32.000,tidepool,mg/dL,306.306
2017-09-01 09:48:33.176,nightscout,mg/dL,315.0
2017-09-01 09:53:32.000,tidepool,mg/dL,306.306
2017-09-01 09:53:33.354,nightscout,mg/dL,315.0
2017-09-01 09:58:32.000,tidepool,mg/dL,306.306
2017-09-01 09:58:32.471,nightscout,mg/dL,315.0
2017-09-01 10:03:32.000,tidepool,mg/dL,306.306
2017-09-01 10:03:33.048,nightscout,mg/dL,315.0
2017-09-01 10:08:32.000,tidepool,mg/dL,306.306
2017-09-01 10:08:32.569,nightscout,mg/dL,315.0
2017-09-01 10:13:32.000,tidepool,mg/dL,306.306
2017-09-01 10:13:33.027,nightscout,mg/dL,316.0
2017-09-01 10:18:32.000,tidepool,mg/dL,306.306
2017-09-01 10:18:33.103,nightscout,mg/dL,315.0
2017-09-01 10:23:32.000,tidepool,mg/dL,306.306
2017-09-01 10:23:32.956,nightscout,mg/dL,317.0
2017-09-01 10:28:32.000,tidepool,mg/dL,342.342
2017-09-01 10:28:32.690,nightscout,mg/dL,345.0
2017-09-01 10:33:32.000,tidepool,mg/dL,342.342
2017-09-01 10:33:32.664,nightscout,mg/dL,348.0
2017-09-01 10:38:32.000,tidepool,mg/dL,342.342
2017-09-01 10:38:33.300,nightscout,mg/dL,347.0
2017-09-01 10:43:32.000,tidepool,mg/dL,342.342
2017-09-01 10:43:33.150,nightscout,mg/dL,347.0
2017-09-01 10:48:32.000,tidepool,mg/dL,342.342
2017-09-01 10:48:33.123,nightscout,mg/dL,351.0
2017-09-01 10:53:32.000,tidepool,mg/dL,324.324
2017-09-01 10:53:33.099,nightscout,mg/dL,339.0
2017-09-01 10:58:32.000,tidepool,mg/dL,342.342
2017-09-01 10:58:32.890,nightscout,mg/dL,344.0
2017-09-01 11:03:32.000,tidepool,mg/dL,324.324
2017-09-01 11:03:32.890,nightscout,mg/dL,334.0
2017-09-01 11:08:32.000,tidepool,mg/dL,306.306
2017-09-01 11:08:33.146,nightscout,mg/dL,322.0
2017-09-01 11:13:32.000,tidepool,mg/dL,306.306
2017-09-01 11:13:33.120,nightscout,mg/dL,312.0
2017-09-01 11:18:32.000,tidepool,mg/dL,306.306
2017-09-01 11:18:33.466,nightscout,mg/dL,307.0
2017-09-01 11:23:32.000,tidepool,mg/dL,306.306
2017-09-01 11:23:33.071,nightscout,mg/dL,307.0
2017-09-01 11:28:32.000,tidepool,mg/dL,288.288
2017-09-01 11:28:33.044,nightscout,mg/dL,303.0
2017-09-01 11:33:32.000,tidepool,mg/dL,288.288
2017-09-01 11:33:33.069,nightscout,mg/dL,293.0
2017-09-01 11:38:32.000,tidepool,mg/dL,270.27
2017-09-01 11:38:32.828,nightscout,mg/dL,278.0
2017-09-01 11:43:32.000,tidepool,mg/dL,252.252
2017-09-01 11:43:32.828,nightscout,mg/dL,265.0
2017-09-01 11:48:32.000,tidepool,mg/dL,252.252
2017-09-01 11:48:33.240,nightscout,mg/dL,263.0
2017-09-01 11:53:32.000,tidepool,mg/dL,252.252
2017-09-01 11:53:33.172,nightscout,mg/dL,269.0
2017-09-01 11:58:32.000,tidepool,mg/dL,270.27
2017-09-01 11:58:33.023,nightscout,mg/dL,275.0
2017-09-01 12:13:32.000,tidepool,mg/dL,234.234
2017-09-01 12:23:32.000,tidepool,mg/dL,198.198
2017-09-01 12:25:00.000,googlesheet,mg/dL,147.0
2017-09-01 12:28:32.000,tidepool,mg/dL,198.198
2017-09-01 12:33:32.000,tidepool,mg/dL,180.18
2017-09-01 12:33:33.566,nightscout,mg/dL,197.0
2017-09-01 12:38:32.000,tidepool,mg/dL,180.18
2017-09-01 12:38:33.566,nightscout,mg/dL,193.0
2017-09-01 12:43:32.000,tidepool,mg/dL,180.18
2017-09-01 12:43:34.044,nightscout,mg/dL,192.0
2017-09-01 12:48:32.000,tidepool,mg/dL,180.18
2017-09-01 12:48:33.845,nightscout,mg/dL,193.0
2017-09-01 12:53:32.000,tidepool,mg/dL,180.18
2017-09-01 12:53:34.320,nightscout,mg/dL,198.0
2017-09-01 12:58:32.000,tidepool,mg/dL,198.198
2017-09-01 12:58:34.011,nightscout,mg/dL,201.0
2017-09-01 13:03:32.000,tidepool,mg/dL,180.18
2017-09-01 13:03:34.394,nightscout,mg/dL,194.0
2017-09-01 13:08:32.000,tidepool,mg/dL,180.18
2017-09-01 13:08:34.419,nightscout,mg/dL,194.0
2017-09-01 13:13:32.000,tidepool,mg/dL,180.18
2017-09-01 13:13:33.891,nightscout,mg/dL,197.0
2017-09-01 13:18:32.000,tidepool,mg/dL,198.198
2017-09-01 13:18:34.273,nightscout,mg/dL,201.0
2017-09-01 13:23:32.000,tidepool,mg/dL,198.198
2017-09-01 13:23:33.868,nightscout,mg/dL,201.0
2017-09-01 13:28:32.000,tidepool,mg/dL,198.198
2017-09-01 13:28:34.041,nightscout,mg/dL,204.0
2017-09-01 13:33:32.000,tidepool,mg/dL,198.198
2017-09-01 13:33:33.839,nightscout,mg/dL,206.0
2017-09-01 13:38:32.000,tidepool,mg/dL,198.198
2017-09-01 13:38:33.813,nightscout,mg/dL,206.0
2017-09-01 13:43:32.000,tidepool,mg/dL,198.198
2017-09-01 13:43:34.160,nightscout,mg/dL,208.0
2017-09-01 13:48:32.000,tidepool,mg/dL,198.198
2017-09-01 13:48:33.661,nightscout,mg/dL,209.0
2017-09-01 13:53:32.000,tidepool,mg/dL,198.198
2017-09-01 13:53:34.038,nightscout,mg/dL,209.0
2017-09-01 13:58:32.000,tidepool,mg/dL,198.198
2017-09-01 13:58:33.713,nightscout,mg/dL,207.0
2017-09-01 14:03:32.000,tidepool,mg/dL,198.198
2017-09-01 14:03:33.941,nightscout,mg/dL,201.0
2017-09-01 14:08:32.000,tidepool,mg/dL,198.198
2017-09-01 14:08:33.915,nightscout,mg/dL,200.0
2017-09-01 14:13:32.000,tidepool,mg/dL,198.198
2017-09-01 14:13:33.797,nightscout,mg/dL,211.0
2017-09-01 14:18:32.000,tidepool,mg/dL,198.198
2017-09-01 14:18:34.261,nightscout,mg/dL,214.0
2017-09-01 14:23:32.000,tidepool,mg/dL,216.216
2017-09-01 14:23:33.746,nightscout,mg/dL,217.0
2017-09-01 14:28:32.000,tidepool,mg/dL,198.198
2017-09-01 14:28:33.842,nightscout,mg/dL,213.0
2017-09-01 14:33:32.000,tidepool,mg/dL,198.198
2017-09-01 14:33:33.818,nightscout,mg/dL,216.0
2017-09-01 14:38:32.000,tidepool,mg/dL,198.198
2017-09-01 14:38:33.915,nightscout,mg/dL,213.0
2017-09-01 14:43:32.000,tidepool,mg/dL,198.198
2017-09-01 14:43:33.767,nightscout,mg/dL,212.0
2017-09-01 14:48:32.000,tidepool,mg/dL,198.198
2017-09-01 14:48:33.866,nightscout,mg/dL,206.0
2017-09-01 14:53:32.000,tidepool,mg/dL,198.198
2017-09-01 14:53:33.965,nightscout,mg/dL,203.0
2017-09-01 14:58:32.000,tidepool,mg/dL,198.198
2017-09-01 14:58:33.649,nightscout,mg/dL,205.0
2017-09-01 15:03:32.000,tidepool,mg/dL,198.198
2017-09-01 15:03:33.789,nightscout,mg/dL,208.0
2017-09-01 15:08:31.000,tidepool,mg/dL,198.198
2017-09-01 15:08:33.887,nightscout,mg/dL,208.0
2017-09-01 15:13:31.000,tidepool,mg/dL,198.198
2017-09-01 15:13:33.861,nightscout,mg/dL,206.0
2017-09-01 15:18:31.000,tidepool,mg/dL,198.198
2017-09-01 15:18:33.835,nightscout,mg/dL,202.0
2017-09-01 15:23:31.000,tidepool,mg/dL,198.198
2017-09-01 15:23:33.791,nightscout,mg/dL,199.0
2017-09-01 15:28:31.000,tidepool,mg/dL,180.18
2017-09-01 15:28:34.258,nightscout,mg/dL,193.0
2017-09-01 15:33:31.000,tidepool,mg/dL,180.18
2017-09-01 15:33:33.110,nightscout,mg/dL,187.0
2017-09-01 15:38:31.000,tidepool,mg/dL,180.18
2017-09-01 15:38:32.591,nightscout,mg/dL,181.0
2017-09-01 15:43:31.000,tidepool,mg/dL,162.162
2017-09-01 15:43:32.800,nightscout,mg/dL,179.0
2017-09-01 15:48:31.000,tidepool,mg/dL,162.162
2017-09-01 15:48:32.650,nightscout,mg/dL,174.0
2017-09-01 15:49:40.000,googlesheet,mg/dL,241.0
2017-09-01 15:53:31.000,tidepool,mg/dL,162.162
2017-09-01 15:53:31.797,nightscout,mg/dL,178.0
2017-09-01 15:58:31.000,tidepool,mg/dL,162.162
2017-09-01 15:58:32.393,nightscout,mg/dL,178.0
2017-09-01 16:03:31.000,tidepool,mg/dL,162.162
2017-09-01 16:03:33.067,nightscout,mg/dL,173.0
2017-09-01 16:08:32.000,tidepool,mg/dL,144.144
2017-09-01 16:08:32.717,nightscout,mg/dL,162.0
2017-09-01 16:13:31.000,tidepool,mg/dL,144.144
2017-09-01 16:13:32.849,nightscout,mg/dL,155.0
2017-09-01 16:18:31.000,tidepool,mg/dL,144.144
2017-09-01 16:18:33.031,nightscout,mg/dL,147.0
2017-09-01 16:23:31.000,tidepool,mg/dL,144.144
2017-09-01 16:23:32.549,nightscout,mg/dL,152.0
2017-09-01 16:28:32.000,tidepool,mg/dL,144.144
2017-09-01 16:28:32.524,nightscout,mg/dL,150.0
2017-09-01 16:33:31.000,tidepool,mg/dL,126.126
2017-09-01 16:33:32.500,nightscout,mg/dL,144.0
2017-09-01 16:38:31.000,tidepool,mg/dL,126.126
2017-09-01 16:38:32.599,nightscout,mg/dL,140.0
2017-09-01 16:43:31.000,tidepool,mg/dL,126.126
2017-09-01 16:43:33.328,nightscout,mg/dL,133.0
2017-09-01 16:48:32.000,tidepool,mg/dL,126.126
2017-09-01 16:48:32.425,nightscout,mg/dL,130.0
2017-09-01 16:53:31.000,tidepool,mg/dL,126.126
2017-09-01 16:53:32.895,nightscout,mg/dL,131.0
2017-09-01 16:58:31.000,tidepool,mg/dL,126.126
2017-09-01 16:58:32.746,nightscout,mg/dL,131.0
2017-09-01 17:03:31.000,tidepool,mg/dL,126.126
2017-09-01 17:03:32.856,nightscout,mg/dL,130.0
2017-09-01 17:08:32.000,tidepool,mg/dL,126.126
2017-09-01 17:08:33.152,nightscout,mg/dL,132.0
2017-09-01 17:13:31.000,tidepool,mg/dL,126.126
2017-09-01 17:13:32.686,nightscout,mg/dL,141.0
2017-09-01 17:18:31.000,tidepool,mg/dL,144.144
2017-09-01 17:18:32.595,nightscout,mg/dL,151.0
2017-09-01 17:23:31.000,tidepool,mg/dL,144.144
2017-09-01 17:23:32.573,nightscout,mg/dL,159.0
2017-09-01 17:28:31.000,tidepool,mg/dL,162.162
2017-09-01 17:28:32.302,nightscout,mg/dL,176.0
2017-09-01 17:33:31.000,tidepool,mg/dL,180.18
2017-09-01 17:33:33.231,nightscout,mg/dL,193.0
2017-09-01 17:38:31.000,tidepool,mg/dL,198.198
2017-09-01 17:38:33.231,nightscout,mg/dL,206.0
2017-09-01 17:43:31.000,tidepool,mg/dL,198.198
2017-09-01 17:43:32.375,nightscout,mg/dL,216.0
2017-09-01 17:48:31.000,tidepool,mg/dL,216.216
2017-09-01 17:48:32.597,nightscout,mg/dL,219.0
2017-09-01 17:53:31.000,tidepool,mg/dL,216.216
2017-09-01 17:53:32.448,nightscout,mg/dL,218.0
2017-09-01 17:58:31.000,tidepool,mg/dL,216.216
2017-09-01 17:58:32.653,nightscout,mg/dL,220.0
2017-09-01 18:03:31.000,tidepool,mg/dL,216.216
2017-09-01 18:03:32.398,nightscout,mg/dL,221.0
2017-09-01 18:08:31.000,tidepool,mg/dL,216.216
2017-09-01 18:08:32.373,nightscout,mg/dL,225.0
2017-09-01 18:13:31.000,tidepool,mg/dL,216.216
2017-09-01 18:13:32.348,nightscout,mg/dL,234.0
2017-09-01 18:18:31.000,tidepool,mg/dL,234.234
2017-09-01 18:18:32.271,nightscout,mg/dL,244.0
2017-09-01 18:23:31.000,tidepool,mg/dL,252.252
2017-09-01 18:23:32.378,nightscout,mg/dL,261.0
2017-09-01 18:28:31.000,tidepool,mg/dL,252.252
2017-09-01 18:28:33.108,nightscout,mg/dL,260.0
2017-09-01 18:33:31.000,tidepool,mg/dL,252.252
2017-09-01 18:33:32.328,nightscout,mg/dL,264.0
2017-09-01 18:38:27.000,googlesheet,mg/dL,115.0
2017-09-01 18:38:31.000,tidepool,mg/dL,252.252
2017-09-01 18:38:32.933,nightscout,mg/dL,267.0
2017-09-01 18:43:31.000,tidepool,mg/dL,252.252
2017-09-01 18:43:32.322,nightscout,mg/dL,268.0
2017-09-01 18:48:31.000,tidepool,mg/dL,252.252
2017-09-01 18:48:32.916,nightscout,mg/dL,269.0
2017-09-01 18:53:31.000,tidepool,mg/dL,252.252
2017-09-01 18:53:32.272,nightscout,mg/dL,269.0
2017-09-01 18:58:31.000,tidepool,mg/dL,270.27
2017-09-01 18:58:32.369,nightscout,mg/dL,271.0
2017-09-01 19:03:31.000,tidepool,mg/dL,252.252
2017-09-01 19:03:33.099,nightscout,mg/dL,266.0
2017-09-01 19:08:31.000,tidepool,mg/dL,252.252
2017-09-01 19:08:32.320,nightscout,mg/dL,261.0
2017-09-01 19:13:31.000,tidepool,mg/dL,252.252
2017-09-01 19:13:32.295,nightscout,mg/dL,263.0
2017-09-01 19:18:31.000,tidepool,mg/dL,252.252
2017-09-01 19:18:32.270,nightscout,mg/dL,262.0
2017-09-01 19:23:31.000,tidepool,mg/dL,252.252
2017-09-01 19:23:33.123,nightscout,mg/dL,259.0
2017-09-01 19:28:31.000,tidepool,mg/dL,252.252
2017-09-01 19:28:33.220,nightscout,mg/dL,257.0
2017-09-01 19:33:31.000,tidepool,mg/dL,252.252
2017-09-01 19:33:32.689,nightscout,mg/dL,253.0
2017-09-01 19:38:31.000,tidepool,mg/dL,234.234
2017-09-01 19:38:32.417,nightscout,mg/dL,251.0
2017-09-01 19:43:31.000,tidepool,mg/dL,234.234
2017-09-01 19:43:32.268,nightscout,mg/dL,243.0
2017-09-01 19:48:31.000,tidepool,mg/dL,234.234
2017-09-01 19:48:32.614,nightscout,mg/dL,237.0
2017-09-01 19:53:31.000,tidepool,mg/dL,234.234
2017-09-01 19:53:33.014,nightscout,mg/dL,239.0
2017-09-01 19:58:31.000,tidepool,mg/dL,216.216
2017-09-01 19:58:32.360,nightscout,mg/dL,223.0
2017-09-01 20:03:31.000,tidepool,mg/dL,198.198
2017-09-01 20:03:32.966,nightscout,mg/dL,210.0
2017-09-01 20:08:31.000,tidepool,mg/dL,198.198
2017-09-01 20:08:32.061,nightscout,mg/dL,214.0
2017-09-01 20:13:31.000,tidepool,mg/dL,198.198
2017-09-01 20:13:32.036,nightscout,mg/dL,201.0
2017-09-01 20:18:31.000,tidepool,mg/dL,198.198
2017-09-01 20:18:32.157,nightscout,mg/dL,203.0
2017-09-01 20:23:32.000,tidepool,mg/dL,180.18
2017-09-01 20:23:33.998,nightscout,mg/dL,192.0
2017-09-01 20:28:31.000,tidepool,mg/dL,162.162
2017-09-01 20:28:32.726,nightscout,mg/dL,180.0
2017-09-01 20:33:31.000,tidepool,mg/dL,162.162
2017-09-01 20:33:33.082,nightscout,mg/dL,173.0
2017-09-01 20:38:31.000,tidepool,mg/dL,162.162
2017-09-01 20:38:32.428,nightscout,mg/dL,174.0
2017-09-01 20:43:31.000,tidepool,mg/dL,180.18
2017-09-01 20:43:32.766,nightscout,mg/dL,181.0
2017-09-01 20:48:31.000,tidepool,mg/dL,180.18
2017-09-01 20:48:32.520,nightscout,mg/dL,190.0
2017-09-01 20:53:31.000,tidepool,mg/dL,180.18
2017-09-01 20:53:32.627,nightscout,mg/dL,194.0
2017-09-01 20:58:31.000,tidepool,mg/dL,180.18
2017-09-01 20:58:32.896,nightscout,mg/dL,193.0
2017-09-01 21:03:31.000,tidepool,mg/dL,180.18
2017-09-01 21:03:32.332,nightscout,mg/dL,189.0
2017-09-01 21:08:31.000,tidepool,mg/dL,180.18
2017-09-01 21:08:32.934,nightscout,mg/dL,184.0
2017-09-01 21:13:31.000,tidepool,mg/dL,162.162
2017-09-01 21:13:31.614,nightscout,mg/dL,177.0
2017-09-01 21:18:31.000,tidepool,mg/dL,162.162
2017-09-01 21:18:32.484,nightscout,mg/dL,172.0
2017-09-01 21:23:31.000,tidepool,mg/dL,162.162
2017-09-01 21:23:33.077,nightscout,mg/dL,175.0
2017-09-01 21:28:31.000,tidepool,mg/dL,162.162
2017-09-01 21:28:32.173,nightscout,mg/dL,178.0
2017-09-01 21:33:31.000,tidepool,mg/dL,180.18
2017-09-01 21:33:32.147,nightscout,mg/dL,181.0
2017-09-01 21:38:31.000,tidepool,mg/dL,180.18
2017-09-01 21:38:32.081,nightscout,mg/dL,182.0
2017-09-01 21:43:31.000,tidepool,mg/dL,162.162
2017-09-01 21:43:33.082,nightscout,mg/dL,176.0
2017-09-01 21:48:31.000,tidepool,mg/dL,162.162
2017-09-01 21:48:32.934,nightscout,mg/dL,174.0
2017-09-01 21:53:31.000,tidepool,mg/dL,162.162
2017-09-01 21:53:32.403,nightscout,mg/dL,169.0
2017-09-01 21:58:31.000,tidepool,mg/dL,162.162
2017-09-01 21:58:33.007,nightscout,mg/dL,173.0
2017-09-01 22:03:31.000,tidepool,mg/dL,162.162
2017-09-01 22:03:32.982,nightscout,mg/dL,173.0
2017-09-01 22:08:32.000,tidepool,mg/dL,162.162
2017-09-01 22:08:33.452,nightscout,mg/dL,174.0
2017-09-01 22:13:31.000,tidepool,mg/dL,162.162
2017-09-01 22:13:32.932,nightscout,mg/dL,170.0
2017-09-01 22:18:31.000,tidepool,mg/dL,162.162
2017-09-01 22:18:32.906,nightscout,mg/dL,165.0
